sample_id,label,label_id,word,word_id,grouping,image_count,feature_path,bone_degenerate_hands,status,split
S13-X-frontal-2,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S13-X-frontal-2.npy,0,ok,train
S13-X-frontal-3,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S13-X-frontal-3.npy,0,ok,train
S13-X-frontal-4,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S13-X-frontal-4.npy,0,ok,train
S13-X-frontal-5,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S13-X-frontal-5.npy,0,ok,train
S13-Z-frontal-1,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S13-Z-frontal-1.npy,0,ok,train
S13-Z-frontal-2,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S13-Z-frontal-2.npy,0,ok,train
S13-Z-frontal-3,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S13-Z-frontal-3.npy,0,ok,train
S13-Z-frontal-4,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S13-Z-frontal-4.npy,0,ok,train
S13-Z-frontal-5,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S13-Z-frontal-5.npy,0,ok,train
S13-Ñ-frontal-1,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S13-Ñ-frontal-1.npy,0,ok,train
S13-Ñ-frontal-2,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S13-Ñ-frontal-2.npy,0,ok,train
S13-Ñ-frontal-3,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S13-Ñ-frontal-3.npy,0,ok,train
S13-Ñ-frontal-4,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S13-Ñ-frontal-4.npy,0,ok,train
S13-Ñ-frontal-5,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S13-Ñ-frontal-5.npy,0,ok,train
S13-Ñ-frontal-6,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S13-Ñ-frontal-6.npy,0,ok,train
S14-J-frontal-1,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S14-J-frontal-1.npy,0,ok,train
S14-J-frontal-2,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S14-J-frontal-2.npy,0,ok,train
S14-J-frontal-3,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S14-J-frontal-3.npy,0,ok,train
S14-J-frontal-4,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S14-J-frontal-4.npy,0,ok,train
S14-J-frontal-5,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S14-J-frontal-5.npy,0,ok,train
S14-K-frontal-1,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S14-K-frontal-1.npy,0,ok,train
S14-K-frontal-2,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S14-K-frontal-2.npy,0,ok,train
S14-K-frontal-3,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S14-K-frontal-3.npy,0,ok,train
S14-K-frontal-4,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S14-K-frontal-4.npy,0,ok,train
S14-K-frontal-5,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S14-K-frontal-5.npy,0,ok,train
S14-Q-frontal-1,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S14-Q-frontal-1.npy,0,ok,train
S14-Q-frontal-2,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S14-Q-frontal-2.npy,0,ok,train
S14-Q-frontal-3,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S14-Q-frontal-3.npy,0,ok,train
S14-Q-frontal-4,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S14-Q-frontal-4.npy,0,ok,train
S14-Q-frontal-5,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S14-Q-frontal-5.npy,0,ok,train
S14-X-frontal-1,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S14-X-frontal-1.npy,0,ok,train
S14-X-frontal-2,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S14-X-frontal-2.npy,0,ok,train
S14-X-frontal-3,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S14-X-frontal-3.npy,0,ok,train
S14-X-frontal-4,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S14-X-frontal-4.npy,0,ok,train
S14-X-frontal-5,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S14-X-frontal-5.npy,0,ok,train
S14-Z-frontal-1,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S14-Z-frontal-1.npy,0,ok,train
S14-Z-frontal-2,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S14-Z-frontal-2.npy,0,ok,train
S14-Z-frontal-3,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S14-Z-frontal-3.npy,0,ok,train
S14-Z-frontal-4,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S14-Z-frontal-4.npy,0,ok,train
S14-Z-frontal-5,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S14-Z-frontal-5.npy,0,ok,train
S14-Ñ-frontal-1,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S14-Ñ-frontal-1.npy,0,ok,train
S14-Ñ-frontal-2,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S14-Ñ-frontal-2.npy,0,ok,train
S14-Ñ-frontal-3,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S14-Ñ-frontal-3.npy,0,ok,train
S14-Ñ-frontal-4,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S14-Ñ-frontal-4.npy,0,ok,train
S14-Ñ-frontal-5,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S14-Ñ-frontal-5.npy,0,ok,train
S15-J-frontal-1,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S15-J-frontal-1.npy,0,ok,train
S15-J-frontal-2,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S15-J-frontal-2.npy,0,ok,train
S15-J-frontal-3,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S15-J-frontal-3.npy,0,ok,train
S15-J-frontal-4,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S15-J-frontal-4.npy,0,ok,train
S15-J-frontal-5,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S15-J-frontal-5.npy,0,ok,train
S15-K-frontal-1,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S15-K-frontal-1.npy,0,ok,train
S15-K-frontal-2,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S15-K-frontal-2.npy,0,ok,train
S15-K-frontal-3,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S15-K-frontal-3.npy,0,ok,train
S15-K-frontal-4,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S15-K-frontal-4.npy,0,ok,train
S15-K-frontal-5,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S15-K-frontal-5.npy,0,ok,train
S15-Q-frontal-1,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S15-Q-frontal-1.npy,0,ok,train
S15-Q-frontal-2,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S15-Q-frontal-2.npy,0,ok,train
S15-Q-frontal-3,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S15-Q-frontal-3.npy,0,ok,train
S15-Q-frontal-4,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S15-Q-frontal-4.npy,0,ok,train
S15-Q-frontal-5,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S15-Q-frontal-5.npy,0,ok,train
S15-X-frontal-1,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S15-X-frontal-1.npy,0,ok,train
S15-X-frontal-2,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S15-X-frontal-2.npy,0,ok,train
S15-X-frontal-3,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S15-X-frontal-3.npy,0,ok,train
S15-X-frontal-4,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S15-X-frontal-4.npy,0,ok,train
S15-X-frontal-5,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S15-X-frontal-5.npy,0,ok,train
S15-Z-frontal-1,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S15-Z-frontal-1.npy,0,ok,train
S15-Z-frontal-2,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S15-Z-frontal-2.npy,0,ok,train
S15-Z-frontal-3,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S15-Z-frontal-3.npy,0,ok,train
S15-Z-frontal-4,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S15-Z-frontal-4.npy,0,ok,train
S15-Z-frontal-5,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S15-Z-frontal-5.npy,0,ok,train
S15-Ñ-frontal-1,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S15-Ñ-frontal-1.npy,0,ok,train
S15-Ñ-frontal-2,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S15-Ñ-frontal-2.npy,0,ok,train
S15-Ñ-frontal-3,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S15-Ñ-frontal-3.npy,0,ok,train
S15-Ñ-frontal-4,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S15-Ñ-frontal-4.npy,0,ok,train
S15-Ñ-frontal-5,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S15-Ñ-frontal-5.npy,0,ok,train
S16-J-frontal-1,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S16-J-frontal-1.npy,0,ok,train
S16-J-frontal-2,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S16-J-frontal-2.npy,0,ok,train
S16-J-frontal-3,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S16-J-frontal-3.npy,0,ok,train
S16-J-frontal-4,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S16-J-frontal-4.npy,0,ok,train
S16-J-frontal-5,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S16-J-frontal-5.npy,0,ok,train
S16-K-frontal-1,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S16-K-frontal-1.npy,0,ok,train
S16-K-frontal-2,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S16-K-frontal-2.npy,0,ok,train
S16-K-frontal-3,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S16-K-frontal-3.npy,0,ok,train
S16-K-frontal-4,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S16-K-frontal-4.npy,0,ok,train
S16-K-frontal-5,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S16-K-frontal-5.npy,0,ok,train
S16-Q-frontal-1,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S16-Q-frontal-1.npy,0,ok,train
S16-Q-frontal-2,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S16-Q-frontal-2.npy,0,ok,train
S16-Q-frontal-3,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S16-Q-frontal-3.npy,0,ok,train
S16-Q-frontal-4,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S16-Q-frontal-4.npy,0,ok,train
S16-Q-frontal-5,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S16-Q-frontal-5.npy,0,ok,train
S16-X-frontal-1,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S16-X-frontal-1.npy,0,ok,train
S16-X-frontal-2,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S16-X-frontal-2.npy,0,ok,train
S16-X-frontal-3,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S16-X-frontal-3.npy,0,ok,train
S16-X-frontal-4,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S16-X-frontal-4.npy,0,ok,train
S16-X-frontal-5,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S16-X-frontal-5.npy,0,ok,train
S16-Z-frontal-1,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S16-Z-frontal-1.npy,0,ok,train
S16-Z-frontal-2,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S16-Z-frontal-2.npy,0,ok,train
S16-Z-frontal-3,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S16-Z-frontal-3.npy,0,ok,train
S16-Z-frontal-4,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S16-Z-frontal-4.npy,0,ok,train
S16-Z-frontal-5,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S16-Z-frontal-5.npy,0,ok,train
S16-Ñ-frontal-1,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S16-Ñ-frontal-1.npy,0,ok,train
S16-Ñ-frontal-2,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S16-Ñ-frontal-2.npy,0,ok,train
S16-Ñ-frontal-3,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S16-Ñ-frontal-3.npy,0,ok,train
S16-Ñ-frontal-4,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S16-Ñ-frontal-4.npy,0,ok,train
S16-Ñ-frontal-5,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S16-Ñ-frontal-5.npy,0,ok,train
S17-J-frontal-1,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S17-J-frontal-1.npy,0,ok,validation
S17-J-frontal-2,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S17-J-frontal-2.npy,0,ok,validation
S17-J-frontal-3,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S17-J-frontal-3.npy,0,ok,validation
S17-J-frontal-4,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S17-J-frontal-4.npy,0,ok,validation
S17-J-frontal-5,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S17-J-frontal-5.npy,0,ok,validation
S17-K-frontal-1,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S17-K-frontal-1.npy,0,ok,validation
S17-K-frontal-2,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S17-K-frontal-2.npy,0,ok,validation
S17-K-frontal-3,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S17-K-frontal-3.npy,0,ok,validation
S17-K-frontal-4,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S17-K-frontal-4.npy,0,ok,validation
S17-K-frontal-5,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S17-K-frontal-5.npy,0,ok,validation
S17-Q-frontal-1,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S17-Q-frontal-1.npy,0,ok,validation
S17-Q-frontal-2,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S17-Q-frontal-2.npy,0,ok,validation
S17-Q-frontal-3,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S17-Q-frontal-3.npy,0,ok,validation
S17-Q-frontal-4,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S17-Q-frontal-4.npy,0,ok,validation
S17-Q-frontal-5,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S17-Q-frontal-5.npy,0,ok,validation
S17-X-frontal-1,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S17-X-frontal-1.npy,0,ok,validation
S17-X-frontal-2,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S17-X-frontal-2.npy,0,ok,validation
S17-X-frontal-3,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S17-X-frontal-3.npy,0,ok,validation
S17-X-frontal-4,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S17-X-frontal-4.npy,0,ok,validation
S17-X-frontal-5,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S17-X-frontal-5.npy,0,ok,validation
S17-Z-frontal-1,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S17-Z-frontal-1.npy,0,ok,validation
S17-Z-frontal-2,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S17-Z-frontal-2.npy,0,ok,validation
S17-Z-frontal-3,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S17-Z-frontal-3.npy,0,ok,validation
S17-Z-frontal-4,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S17-Z-frontal-4.npy,0,ok,validation
S17-Z-frontal-5,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S17-Z-frontal-5.npy,0,ok,validation
S17-Ñ-frontal-1,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S17-Ñ-frontal-1.npy,0,ok,validation
S17-Ñ-frontal-2,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S17-Ñ-frontal-2.npy,0,ok,validation
S17-Ñ-frontal-3,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S17-Ñ-frontal-3.npy,0,ok,validation
S17-Ñ-frontal-4,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S17-Ñ-frontal-4.npy,0,ok,validation
S17-Ñ-frontal-5,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S17-Ñ-frontal-5.npy,0,ok,validation
S18-J-frontal-1,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S18-J-frontal-1.npy,0,ok,validation
S18-J-frontal-2,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S18-J-frontal-2.npy,0,ok,validation
S18-J-frontal-3,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S18-J-frontal-3.npy,0,ok,validation
S18-J-frontal-4,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S18-J-frontal-4.npy,0,ok,validation
S18-J-frontal-5,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S18-J-frontal-5.npy,0,ok,validation
S18-K-frontal-1,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S18-K-frontal-1.npy,0,ok,validation
S18-K-frontal-2,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S18-K-frontal-2.npy,0,ok,validation
S18-K-frontal-3,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S18-K-frontal-3.npy,0,ok,validation
S18-K-frontal-4,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S18-K-frontal-4.npy,0,ok,validation
S18-K-frontal-5,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S18-K-frontal-5.npy,0,ok,validation
S18-Q-frontal-1,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S18-Q-frontal-1.npy,0,ok,validation
S18-Q-frontal-2,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S18-Q-frontal-2.npy,0,ok,validation
S18-Q-frontal-3,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S18-Q-frontal-3.npy,0,ok,validation
S18-Q-frontal-4,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S18-Q-frontal-4.npy,0,ok,validation
S18-Q-frontal-5,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S18-Q-frontal-5.npy,0,ok,validation
S18-X-frontal-1,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S18-X-frontal-1.npy,0,ok,validation
S18-X-frontal-2,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S18-X-frontal-2.npy,0,ok,validation
S18-X-frontal-3,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S18-X-frontal-3.npy,0,ok,validation
S18-X-frontal-4,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S18-X-frontal-4.npy,0,ok,validation
S18-X-frontal-5,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S18-X-frontal-5.npy,0,ok,validation
S18-Z-frontal-1,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S18-Z-frontal-1.npy,0,ok,validation
S18-Z-frontal-3,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S18-Z-frontal-3.npy,0,ok,validation
S18-Z-frontal-4,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S18-Z-frontal-4.npy,0,ok,validation
S18-Z-frontal-5,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S18-Z-frontal-5.npy,0,ok,validation
S18-Z-frontal-6,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S18-Z-frontal-6.npy,0,ok,validation
S18-Ñ-frontal-1,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S18-Ñ-frontal-1.npy,0,ok,validation
S18-Ñ-frontal-2,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S18-Ñ-frontal-2.npy,0,ok,validation
S18-Ñ-frontal-3,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S18-Ñ-frontal-3.npy,0,ok,validation
S18-Ñ-frontal-4,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S18-Ñ-frontal-4.npy,0,ok,validation
S18-Ñ-frontal-5,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S18-Ñ-frontal-5.npy,0,ok,validation
S2-J-frontal-1,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S2-J-frontal-1.npy,0,ok,train
S2-J-frontal-2,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S2-J-frontal-2.npy,0,ok,train
S2-J-frontal-3,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S2-J-frontal-3.npy,0,ok,train
S2-J-frontal-4,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S2-J-frontal-4.npy,0,ok,train
S2-J-frontal-5,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S2-J-frontal-5.npy,0,ok,train
S2-K-frontal-1,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S2-K-frontal-1.npy,0,ok,train
S2-K-frontal-2,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S2-K-frontal-2.npy,0,ok,train
S2-K-frontal-3,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S2-K-frontal-3.npy,0,ok,train
S2-K-frontal-4,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S2-K-frontal-4.npy,0,ok,train
S2-K-frontal-5,K,K,K,K,dynamic,0,msl-dynamic/bone_vector126/K/S2-K-frontal-5.npy,0,ok,train
S2-Q-frontal-1,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S2-Q-frontal-1.npy,0,ok,train
S2-Q-frontal-2,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S2-Q-frontal-2.npy,0,ok,train
S2-Q-frontal-3,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S2-Q-frontal-3.npy,0,ok,train
S2-Q-frontal-4,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S2-Q-frontal-4.npy,0,ok,train
S2-Q-frontal-5,Q,Q,Q,Q,dynamic,0,msl-dynamic/bone_vector126/Q/S2-Q-frontal-5.npy,0,ok,train
S2-X-frontal-1,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S2-X-frontal-1.npy,0,ok,train
S2-X-frontal-2,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S2-X-frontal-2.npy,0,ok,train
S2-X-frontal-3,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S2-X-frontal-3.npy,0,ok,train
S2-X-frontal-4,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S2-X-frontal-4.npy,0,ok,train
S2-X-frontal-5,X,X,X,X,dynamic,0,msl-dynamic/bone_vector126/X/S2-X-frontal-5.npy,0,ok,train
S2-Z-frontal-1,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S2-Z-frontal-1.npy,0,ok,train
S2-Z-frontal-2,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S2-Z-frontal-2.npy,0,ok,train
S2-Z-frontal-3,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S2-Z-frontal-3.npy,0,ok,train
S2-Z-frontal-4,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S2-Z-frontal-4.npy,0,ok,train
S2-Z-frontal-5,Z,Z,Z,Z,dynamic,0,msl-dynamic/bone_vector126/Z/S2-Z-frontal-5.npy,0,ok,train
S2-Ñ-frontal-1,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S2-Ñ-frontal-1.npy,0,ok,train
S2-Ñ-frontal-2,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S2-Ñ-frontal-2.npy,0,ok,train
S2-Ñ-frontal-3,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S2-Ñ-frontal-3.npy,0,ok,train
S2-Ñ-frontal-4,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S2-Ñ-frontal-4.npy,0,ok,train
S2-Ñ-frontal-5,Ñ,Ñ,Ñ,Ñ,dynamic,0,msl-dynamic/bone_vector126/Ñ/S2-Ñ-frontal-5.npy,0,ok,train
S3-J-frontal-1,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S3-J-frontal-1.npy,0,ok,train
S3-J-frontal-2,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S3-J-frontal-2.npy,0,ok,train
S3-J-frontal-3,J,J,J,J,dynamic,0,msl-dynamic/bone_vector126/J/S3-J-frontal-3.npy,0,ok,train
